Other,English
"(millegagi) leppima, vaikides nõustuma",acquiesce to
"leppimine, vaikiv nõusolek",acquiescence
leplik,acquiescent
"hankima, omandama, vormi võtma",acquire
omandatud (passiivselt),acquired
omandatud immuunsus,acquired immunity
kulinaarne asjatundlikkus,acquired taste
harjutatud oskus,acquirement
"hankimine, valdusse saamine",acquiring
"acquis, õigustik",acquis
"omandamine, omandus",acquisition
teadmiste omandamine,acquisition of knowledge
"ahne, teadmishimuline",acquisitive
saamahimu,acquisitiveness
"käituma, süütuks kuulutama",acquit
õigeksmõistmine,acquittal
"kohustuse), tühistav dokument (laenu",acquittance
õigeksmõistetud,acquitted
aaker (4046 m2),acre
ala,acreage
aakerjalg (vee ruumalaühik,acre-foot
aakertoll (vee ruumalaühik,acre-inch
ulatuslik maavaldus,acres
"kibe, salvav, terav",acrid
ülikibedus,acridity
ülikibedus,acridness
"kibestunud, küüniline, terav",acrimonious
"kibestunult, küüniliselt, teravalt",acrimoniously
"kibedus (keele, kommete, suhete), teravus",acrimony
kriisideta kulgev (haigus),acritical
"akro- (ülim, kõrgeim, lõplik), tipp-",acro-
"esoteeriline, sügavalt tark",acroamatic
"akroanesteesia, tundekadu piirsituatsioonis",acroanesthesia
akrobaatika,acrobacy
akrobaat,acrobat
"akrobaatiline, üliliikuv",acrobatic
vigurlend,acrobatic flight
akrobaaditrikk,acrobatic stunt
akrobaatika,acrobatics
akronüüm,acronym
"akrofoobia, kõrguskartus",acrophobia
akropol,acropolis
Akropol,Acropolis
"risti, teisel pool, vahel, üle kogu",across
"kõikihõlmav, võrdne",across the board
meretagune,across the sea
"kõikihõlmav, üldine",across-the-board
"esitähtluuletus, sõnaruut",acrostic
akrülaat,acrylate
akrüül-,acrylic
akrüülhape,acrylic acid
akrüülvärv,acrylic paint
akrüülmaal,acrylic painting
akrüülvaik,acrylic resin
"akt, näitlema ; tegu, seadus, tegutsema, vaatus",act
osas esinema,act a part
rollis esinema,act a role
"(kellenagi) tegutsema, käituma nagu, osa täitma",act as
vahendama,act between
nimel tegutsema,act for
huvides tegutsema,act in the interests of
"asemel tegutsema, kohuseid täitma",act in the place of
käituma nagu,act like
"ettenägematu õnnetusjuhtum, vääramatu jõud",act of god
"ettenägematu õnnetusjuhtum, vääramatu jõud",act of God
